video,fps,frame,tip_x,tip_y
PCD_1,25.0,198,200,131
PCD_1,25.0,199,209,120
PCD_1,25.0,200,209,120
PCD_1,25.0,201,209,120
PCD_1,25.0,202,209,120
PCD_1,25.0,203,209,120
PCD_1,25.0,204,219,124
PCD_1,25.0,205,200,131
PCD_1,25.0,206,219,124
PCD_1,25.0,207,219,124
PCD_1,25.0,208,209,120
PCD_1,25.0,209,200,131
PCD_1,25.0,210,209,120
PCD_1,25.0,211,209,120
PCD_1,25.0,212,209,120
PCD_1,25.0,213,209,120
PCD_1,25.0,214,200,125
PCD_1,25.0,215,200,125
PCD_1,25.0,216,200,125
PCD_1,25.0,217,200,125
PCD_1,25.0,218,200,125
PCD_1,25.0,219,200,125
PCD_1,25.0,220,200,125
PCD_1,25.0,221,200,125
PCD_1,25.0,222,200,125
PCD_1,25.0,223,200,125
PCD_1,25.0,224,200,131
PCD_1,25.0,225,200,131
PCD_1,25.0,226,200,131
PCD_1,25.0,227,200,131
PCD_1,25.0,228,209,120
PCD_1,25.0,229,200,125
PCD_1,25.0,230,200,125
PCD_1,25.0,231,200,131
PCD_1,25.0,232,200,131
PCD_1,25.0,233,209,120
PCD_1,25.0,234,219,124
PCD_1,25.0,235,219,124
PCD_1,25.0,236,209,120
PCD_1,25.0,237,209,120
PCD_1,25.0,238,200,125
PCD_1,25.0,239,200,125
PCD_1,25.0,240,200,125
PCD_1,25.0,241,200,131
PCD_1,25.0,242,217,127
PCD_1,25.0,243,202,123
PCD_1,25.0,244,200,125
PCD_1,25.0,245,200,125
PCD_1,25.0,246,200,125
PCD_1,25.0,247,200,125
PCD_1,25.0,248,200,125
PCD_1,25.0,249,200,125
PCD_1,25.0,250,200,125
PCD_1,25.0,251,200,125
PCD_1,25.0,252,200,125
PCD_1,25.0,253,200,125
PCD_1,25.0,254,209,120
PCD_1,25.0,255,209,120
PCD_1,25.0,256,209,120
PCD_1,25.0,257,209,120
PCD_1,25.0,258,200,131
PCD_1,25.0,259,209,120
PCD_1,25.0,260,209,120
PCD_1,25.0,261,200,125
PCD_1,25.0,262,200,125
PCD_1,25.0,263,200,125
PCD_1,25.0,264,200,131
PCD_1,25.0,265,200,131
PCD_1,25.0,266,202,123
PCD_1,25.0,267,202,123
PCD_1,25.0,268,200,125
PCD_1,25.0,269,202,123
PCD_1,25.0,270,202,123
PCD_1,25.0,271,200,125
PCD_1,25.0,272,200,125
PCD_1,25.0,273,219,124
PCD_1,25.0,274,209,120
PCD_1,25.0,275,209,120
PCD_1,25.0,276,200,125
PCD_1,25.0,277,200,125
PCD_1,25.0,278,200,125
PCD_1,25.0,279,200,125
PCD_1,25.0,280,200,125
PCD_1,25.0,281,209,120
PCD_1,25.0,282,209,120
PCD_1,25.0,283,200,125
PCD_1,25.0,284,209,120
PCD_1,25.0,285,209,120
PCD_1,25.0,286,209,120
PCD_1,25.0,287,209,120
PCD_1,25.0,288,202,123
PCD_1,25.0,289,202,123
PCD_1,25.0,290,202,123
PCD_1,25.0,291,202,123
PCD_1,25.0,292,202,123
PCD_1,25.0,293,202,123
PCD_1,25.0,294,202,123
PCD_1,25.0,295,202,123
PCD_1,25.0,296,202,123
PCD_1,25.0,297,202,123
PCD_1,25.0,298,202,123
PCD_1,25.0,299,202,123
PCD_1,25.0,300,202,123
PCD_1,25.0,301,200,131
PCD_1,25.0,302,200,131
PCD_1,25.0,303,200,131
PCD_1,25.0,304,200,131
PCD_1,25.0,305,200,131
PCD_1,25.0,306,200,131
PCD_1,25.0,307,200,131
PCD_1,25.0,308,202,123
