video,fps,frame,tip_x,tip_y
healthy_3,60.0,124,202,317
healthy_3,60.0,125,202,317
healthy_3,60.0,126,201,318
healthy_3,60.0,127,200,318
healthy_3,60.0,128,200,318
healthy_3,60.0,129,200,318
healthy_3,60.0,130,200,318
healthy_3,60.0,131,200,318
healthy_3,60.0,132,203,318
healthy_3,60.0,133,202,318
healthy_3,60.0,134,203,318
healthy_3,60.0,135,217,318
healthy_3,60.0,136,217,318
healthy_3,60.0,137,216,318
healthy_3,60.0,138,208,316
healthy_3,60.0,139,212,318
healthy_3,60.0,140,208,316
healthy_3,60.0,141,405,318
healthy_3,60.0,142,217,318
healthy_3,60.0,143,407,318
healthy_3,60.0,144,220,318
healthy_3,60.0,145,222,318
healthy_3,60.0,146,220,318
healthy_3,60.0,147,219,318
healthy_3,60.0,148,219,318
healthy_3,60.0,149,217,318
healthy_3,60.0,150,202,316
healthy_3,60.0,151,203,318
healthy_3,60.0,152,204,318
healthy_3,60.0,153,202,318
healthy_3,60.0,154,204,317
healthy_3,60.0,155,200,318
healthy_3,60.0,156,200,318
healthy_3,60.0,157,204,315
healthy_3,60.0,158,213,318
healthy_3,60.0,159,214,318
healthy_3,60.0,160,419,318
healthy_3,60.0,161,200,317
healthy_3,60.0,162,419,317
healthy_3,60.0,163,418,314
healthy_3,60.0,164,418,316
healthy_3,60.0,165,417,316
healthy_3,60.0,166,418,316
healthy_3,60.0,167,417,317
healthy_3,60.0,168,419,318
healthy_3,60.0,169,419,318
healthy_3,60.0,170,419,318
healthy_3,60.0,171,419,318
healthy_3,60.0,172,419,318
healthy_3,60.0,173,411,318
healthy_3,60.0,174,412,318
healthy_3,60.0,175,206,318
healthy_3,60.0,176,205,318
healthy_3,60.0,177,206,318
healthy_3,60.0,178,412,318
healthy_3,60.0,179,206,318
healthy_3,60.0,180,206,318
healthy_3,60.0,181,208,318
healthy_3,60.0,182,210,318
healthy_3,60.0,183,211,318
healthy_3,60.0,184,212,318
healthy_3,60.0,185,212,318
healthy_3,60.0,186,212,318
healthy_3,60.0,187,214,318
healthy_3,60.0,188,213,318
healthy_3,60.0,189,213,318
healthy_3,60.0,190,226,318
healthy_3,60.0,191,200,305
healthy_3,60.0,192,212,318
healthy_3,60.0,193,212,318
healthy_3,60.0,194,200,310
healthy_3,60.0,195,200,311
healthy_3,60.0,196,200,311
healthy_3,60.0,197,200,311
healthy_3,60.0,198,200,310
healthy_3,60.0,199,200,309
healthy_3,60.0,200,200,309
healthy_3,60.0,201,200,308
healthy_3,60.0,202,200,308
healthy_3,60.0,203,200,308
healthy_3,60.0,204,200,307
healthy_3,60.0,205,212,318
healthy_3,60.0,206,200,306
healthy_3,60.0,207,200,304
healthy_3,60.0,208,200,302
healthy_3,60.0,209,200,302
healthy_3,60.0,210,200,303
healthy_3,60.0,211,200,302
healthy_3,60.0,212,200,303
healthy_3,60.0,213,200,318
healthy_3,60.0,214,200,318
healthy_3,60.0,215,200,313
healthy_3,60.0,216,210,318
healthy_3,60.0,217,211,316
healthy_3,60.0,218,214,316
healthy_3,60.0,219,418,120
healthy_3,60.0,220,418,120
healthy_3,60.0,221,201,318
healthy_3,60.0,222,209,318
healthy_3,60.0,223,210,318
healthy_3,60.0,224,209,318
healthy_3,60.0,225,212,318
healthy_3,60.0,226,419,318
healthy_3,60.0,227,211,318
healthy_3,60.0,228,211,318
healthy_3,60.0,229,212,318
healthy_3,60.0,230,419,318
healthy_3,60.0,231,419,318
healthy_3,60.0,232,419,318
healthy_3,60.0,233,419,318
healthy_3,60.0,234,418,317
healthy_3,60.0,235,419,317
healthy_3,60.0,236,419,318
healthy_3,60.0,237,223,317
healthy_3,60.0,238,419,318
healthy_3,60.0,239,201,306
healthy_3,60.0,240,419,318
healthy_3,60.0,241,418,317
healthy_3,60.0,242,419,316
healthy_3,60.0,243,418,315
healthy_3,60.0,244,417,317
healthy_3,60.0,245,418,315
healthy_3,60.0,246,418,316
healthy_3,60.0,247,417,317
healthy_3,60.0,248,418,316
healthy_3,60.0,249,418,316
healthy_3,60.0,250,418,316
healthy_3,60.0,251,418,317
healthy_3,60.0,252,417,316
healthy_3,60.0,253,418,317
healthy_3,60.0,254,419,317
healthy_3,60.0,255,201,317
healthy_3,60.0,256,201,317
healthy_3,60.0,257,201,317
healthy_3,60.0,258,201,317
healthy_3,60.0,259,418,317
healthy_3,60.0,260,417,318
healthy_3,60.0,261,419,315
healthy_3,60.0,262,418,314
healthy_3,60.0,263,418,317
healthy_3,60.0,264,415,318
healthy_3,60.0,265,419,318
healthy_3,60.0,266,419,318
healthy_3,60.0,267,200,308
healthy_3,60.0,268,415,318
healthy_3,60.0,269,413,318
healthy_3,60.0,270,214,318
healthy_3,60.0,271,213,318
healthy_3,60.0,272,210,318
healthy_3,60.0,273,419,318
healthy_3,60.0,274,419,318
healthy_3,60.0,275,213,318
healthy_3,60.0,276,212,318
healthy_3,60.0,277,419,318
healthy_3,60.0,278,214,318
healthy_3,60.0,279,419,318
healthy_3,60.0,280,418,317
healthy_3,60.0,281,419,316
healthy_3,60.0,282,418,317
healthy_3,60.0,283,419,318
healthy_3,60.0,284,419,317
healthy_3,60.0,285,418,317
healthy_3,60.0,286,418,317
healthy_3,60.0,287,418,317
healthy_3,60.0,288,200,309
healthy_3,60.0,289,419,317
healthy_3,60.0,290,419,318
healthy_3,60.0,291,418,317
healthy_3,60.0,292,418,317
healthy_3,60.0,293,418,317
healthy_3,60.0,294,418,316
healthy_3,60.0,295,418,316
healthy_3,60.0,296,417,317
healthy_3,60.0,297,418,316
healthy_3,60.0,298,417,316
healthy_3,60.0,299,417,315
healthy_3,60.0,300,417,315
healthy_3,60.0,301,418,316
healthy_3,60.0,302,418,317
healthy_3,60.0,303,417,317
healthy_3,60.0,304,418,314
healthy_3,60.0,305,418,316
healthy_3,60.0,306,418,315
healthy_3,60.0,307,419,318
healthy_3,60.0,308,419,318
healthy_3,60.0,309,419,318
healthy_3,60.0,310,419,318
healthy_3,60.0,311,419,318
healthy_3,60.0,312,418,317
healthy_3,60.0,313,413,318
healthy_3,60.0,314,412,318
healthy_3,60.0,315,418,318
healthy_3,60.0,316,418,316
healthy_3,60.0,317,419,318
healthy_3,60.0,318,200,308
healthy_3,60.0,319,419,315
healthy_3,60.0,320,213,318
healthy_3,60.0,321,214,318
healthy_3,60.0,322,419,318
healthy_3,60.0,323,214,318
healthy_3,60.0,324,418,317
healthy_3,60.0,325,419,318
healthy_3,60.0,326,418,317
healthy_3,60.0,327,419,317
healthy_3,60.0,328,419,318
healthy_3,60.0,329,419,318
healthy_3,60.0,330,418,318
healthy_3,60.0,331,418,318
healthy_3,60.0,332,419,316
healthy_3,60.0,333,419,316
healthy_3,60.0,334,419,316
healthy_3,60.0,335,418,316
healthy_3,60.0,336,418,317
healthy_3,60.0,337,417,317
healthy_3,60.0,338,417,318
healthy_3,60.0,339,419,315
healthy_3,60.0,340,419,314
healthy_3,60.0,341,419,313
healthy_3,60.0,342,419,315
healthy_3,60.0,343,418,316
healthy_3,60.0,344,419,315
healthy_3,60.0,345,419,315
healthy_3,60.0,346,416,317
healthy_3,60.0,347,419,314
healthy_3,60.0,348,418,315
healthy_3,60.0,349,418,316
healthy_3,60.0,350,418,317
healthy_3,60.0,351,417,317
healthy_3,60.0,352,418,315
healthy_3,60.0,353,419,318
healthy_3,60.0,354,417,316
healthy_3,60.0,355,419,315
healthy_3,60.0,356,419,315
healthy_3,60.0,357,417,315
healthy_3,60.0,358,418,315
healthy_3,60.0,359,417,315
healthy_3,60.0,360,419,318
