video,fps,frame,tip_x,tip_y
PCD_8,60.0,0,207,318
PCD_8,60.0,1,418,121
PCD_8,60.0,2,207,318
PCD_8,60.0,3,207,318
PCD_8,60.0,4,418,121
PCD_8,60.0,5,207,318
PCD_8,60.0,6,207,318
PCD_8,60.0,7,418,121
PCD_8,60.0,8,207,318
PCD_8,60.0,9,206,318
PCD_8,60.0,10,418,121
PCD_8,60.0,11,418,121
PCD_8,60.0,12,207,317
PCD_8,60.0,13,207,318
PCD_8,60.0,14,207,318
PCD_8,60.0,15,206,318
PCD_8,60.0,16,418,121
PCD_8,60.0,17,418,121
PCD_8,60.0,18,207,318
PCD_8,60.0,19,418,121
PCD_8,60.0,20,418,121
PCD_8,60.0,21,207,318
PCD_8,60.0,22,206,318
PCD_8,60.0,23,207,318
PCD_8,60.0,24,418,121
PCD_8,60.0,25,418,121
PCD_8,60.0,26,418,121
PCD_8,60.0,27,418,121
PCD_8,60.0,28,206,318
PCD_8,60.0,29,418,121
PCD_8,60.0,30,418,121
PCD_8,60.0,31,418,121
PCD_8,60.0,32,418,121
PCD_8,60.0,33,418,121
PCD_8,60.0,34,206,318
PCD_8,60.0,35,418,121
PCD_8,60.0,36,206,318
PCD_8,60.0,37,418,121
PCD_8,60.0,38,418,121
PCD_8,60.0,39,418,121
PCD_8,60.0,40,418,121
PCD_8,60.0,41,418,121
PCD_8,60.0,42,418,121
PCD_8,60.0,43,418,121
PCD_8,60.0,44,418,121
PCD_8,60.0,45,418,121
PCD_8,60.0,46,418,121
PCD_8,60.0,47,418,121
PCD_8,60.0,48,418,121
PCD_8,60.0,49,418,121
PCD_8,60.0,50,418,121
PCD_8,60.0,51,418,121
PCD_8,60.0,52,418,121
PCD_8,60.0,53,418,121
PCD_8,60.0,54,418,121
PCD_8,60.0,55,418,121
PCD_8,60.0,56,418,121
PCD_8,60.0,57,418,121
PCD_8,60.0,58,208,317
PCD_8,60.0,59,418,121
PCD_8,60.0,60,208,317
PCD_8,60.0,61,208,318
PCD_8,60.0,62,208,318
PCD_8,60.0,63,418,121
PCD_8,60.0,64,208,317
PCD_8,60.0,65,418,121
PCD_8,60.0,66,418,121
PCD_8,60.0,67,418,121
PCD_8,60.0,68,207,318
PCD_8,60.0,69,208,318
PCD_8,60.0,70,418,121
PCD_8,60.0,71,418,121
PCD_8,60.0,72,418,121
PCD_8,60.0,73,418,121
PCD_8,60.0,74,418,121
PCD_8,60.0,75,206,318
PCD_8,60.0,76,418,121
PCD_8,60.0,77,418,121
PCD_8,60.0,78,418,121
PCD_8,60.0,79,418,121
PCD_8,60.0,80,418,121
PCD_8,60.0,81,418,121
PCD_8,60.0,82,418,121
PCD_8,60.0,83,418,121
PCD_8,60.0,84,418,121
PCD_8,60.0,85,418,121
PCD_8,60.0,86,418,121
PCD_8,60.0,87,418,121
PCD_8,60.0,88,418,121
PCD_8,60.0,89,418,121
PCD_8,60.0,90,418,121
PCD_8,60.0,91,418,121
PCD_8,60.0,92,418,121
PCD_8,60.0,93,206,318
PCD_8,60.0,94,206,318
PCD_8,60.0,95,418,121
PCD_8,60.0,96,206,318
PCD_8,60.0,97,418,121
PCD_8,60.0,98,206,318
PCD_8,60.0,99,418,121
PCD_8,60.0,100,206,318
PCD_8,60.0,101,418,121
PCD_8,60.0,102,418,121
PCD_8,60.0,103,418,121
PCD_8,60.0,104,418,121
PCD_8,60.0,105,206,318
PCD_8,60.0,106,418,121
PCD_8,60.0,107,418,121
PCD_8,60.0,108,206,318
PCD_8,60.0,109,418,121
PCD_8,60.0,110,418,121
PCD_8,60.0,111,418,121
PCD_8,60.0,112,418,121
PCD_8,60.0,113,418,121
PCD_8,60.0,114,418,121
PCD_8,60.0,115,418,121
PCD_8,60.0,116,207,318
PCD_8,60.0,117,418,121
PCD_8,60.0,118,418,121
PCD_8,60.0,119,418,121
PCD_8,60.0,120,418,121
PCD_8,60.0,121,418,121
PCD_8,60.0,122,418,121
PCD_8,60.0,123,418,121
PCD_8,60.0,124,418,121
PCD_8,60.0,125,418,121
PCD_8,60.0,126,418,121
PCD_8,60.0,127,418,121
PCD_8,60.0,128,418,121
PCD_8,60.0,129,418,121
PCD_8,60.0,130,418,121
PCD_8,60.0,131,418,121
PCD_8,60.0,132,418,121
PCD_8,60.0,133,418,121
PCD_8,60.0,134,418,121
PCD_8,60.0,135,418,121
PCD_8,60.0,136,418,121
PCD_8,60.0,137,418,121
PCD_8,60.0,138,418,121
PCD_8,60.0,139,208,317
PCD_8,60.0,140,208,318
PCD_8,60.0,141,418,121
PCD_8,60.0,142,418,121
PCD_8,60.0,143,418,121
PCD_8,60.0,144,207,318
PCD_8,60.0,145,208,318
PCD_8,60.0,146,418,121
PCD_8,60.0,147,418,121
PCD_8,60.0,148,418,121
PCD_8,60.0,149,418,121
PCD_8,60.0,150,418,121
PCD_8,60.0,151,418,121
PCD_8,60.0,152,418,121
PCD_8,60.0,153,206,318
PCD_8,60.0,154,418,121
PCD_8,60.0,155,418,121
