video,fps,frame,tip_x,tip_y
healthy_4,60.0,172,406,307
healthy_4,60.0,173,415,314
healthy_4,60.0,174,415,313
healthy_4,60.0,175,415,314
healthy_4,60.0,176,415,314
healthy_4,60.0,177,413,312
healthy_4,60.0,178,413,312
healthy_4,60.0,179,415,314
healthy_4,60.0,180,415,314
healthy_4,60.0,181,416,314
healthy_4,60.0,182,416,314
healthy_4,60.0,183,416,315
healthy_4,60.0,184,416,314
healthy_4,60.0,185,416,315
healthy_4,60.0,186,416,315
healthy_4,60.0,187,416,315
healthy_4,60.0,188,416,315
healthy_4,60.0,189,416,314
healthy_4,60.0,190,417,315
healthy_4,60.0,191,417,315
healthy_4,60.0,192,416,315
healthy_4,60.0,193,417,315
healthy_4,60.0,194,417,315
healthy_4,60.0,195,417,315
healthy_4,60.0,196,417,315
healthy_4,60.0,197,418,309
healthy_4,60.0,198,419,287
healthy_4,60.0,199,419,287
healthy_4,60.0,200,404,303
healthy_4,60.0,201,419,287
healthy_4,60.0,202,419,287
healthy_4,60.0,203,404,303
healthy_4,60.0,204,404,303
healthy_4,60.0,205,404,303
healthy_4,60.0,206,415,314
healthy_4,60.0,207,415,314
healthy_4,60.0,208,415,314
healthy_4,60.0,209,415,313
healthy_4,60.0,210,414,312
healthy_4,60.0,211,415,313
healthy_4,60.0,212,415,313
healthy_4,60.0,213,415,313
healthy_4,60.0,214,415,313
healthy_4,60.0,215,415,314
healthy_4,60.0,216,415,314
healthy_4,60.0,217,416,314
healthy_4,60.0,218,416,315
healthy_4,60.0,219,416,314
healthy_4,60.0,220,415,314
healthy_4,60.0,221,416,315
healthy_4,60.0,222,416,315
healthy_4,60.0,223,415,314
healthy_4,60.0,224,415,313
healthy_4,60.0,225,415,314
healthy_4,60.0,226,414,313
healthy_4,60.0,227,419,307
healthy_4,60.0,228,419,307
healthy_4,60.0,229,419,308
healthy_4,60.0,230,418,309
healthy_4,60.0,231,418,308
healthy_4,60.0,232,419,287
healthy_4,60.0,233,418,276
healthy_4,60.0,234,419,307
healthy_4,60.0,235,404,303
healthy_4,60.0,236,404,303
healthy_4,60.0,237,419,287
healthy_4,60.0,238,404,303
healthy_4,60.0,239,419,287
healthy_4,60.0,240,414,312
healthy_4,60.0,241,405,306
healthy_4,60.0,242,415,314
healthy_4,60.0,243,415,314
healthy_4,60.0,244,415,313
healthy_4,60.0,245,415,313
healthy_4,60.0,246,415,313
healthy_4,60.0,247,415,313
healthy_4,60.0,248,415,313
healthy_4,60.0,249,415,313
healthy_4,60.0,250,415,314
healthy_4,60.0,251,415,313
healthy_4,60.0,252,415,313
healthy_4,60.0,253,415,313
healthy_4,60.0,254,415,313
healthy_4,60.0,255,415,314
healthy_4,60.0,256,415,313
healthy_4,60.0,257,415,313
healthy_4,60.0,258,418,306
healthy_4,60.0,259,418,306
healthy_4,60.0,260,418,307
healthy_4,60.0,261,418,307
healthy_4,60.0,262,418,306
healthy_4,60.0,263,209,309
healthy_4,60.0,264,418,307
healthy_4,60.0,265,419,287
healthy_4,60.0,266,419,287
healthy_4,60.0,267,418,276
healthy_4,60.0,268,416,315
healthy_4,60.0,269,417,315
healthy_4,60.0,270,419,288
healthy_4,60.0,271,418,278
healthy_4,60.0,272,419,288
healthy_4,60.0,273,418,277
healthy_4,60.0,274,419,288
healthy_4,60.0,275,404,303
healthy_4,60.0,276,414,313
healthy_4,60.0,277,416,314
healthy_4,60.0,278,414,312
healthy_4,60.0,279,415,313
healthy_4,60.0,280,414,313
healthy_4,60.0,281,415,313
healthy_4,60.0,282,414,313
healthy_4,60.0,283,415,313
healthy_4,60.0,284,415,313
healthy_4,60.0,285,414,313
healthy_4,60.0,286,415,313
healthy_4,60.0,287,414,313
healthy_4,60.0,288,415,313
healthy_4,60.0,289,415,313
healthy_4,60.0,290,415,313
healthy_4,60.0,291,415,314
healthy_4,60.0,292,415,314
healthy_4,60.0,293,415,314
healthy_4,60.0,294,415,314
healthy_4,60.0,295,415,314
healthy_4,60.0,296,416,314
healthy_4,60.0,297,418,307
healthy_4,60.0,298,419,307
healthy_4,60.0,299,209,309
healthy_4,60.0,300,418,287
