video,fps,frame,tip_x,tip_y
healthy_14,30.0,198,416,315
healthy_14,30.0,199,416,315
healthy_14,30.0,200,416,313
healthy_14,30.0,201,416,313
healthy_14,30.0,202,416,313
healthy_14,30.0,203,416,314
healthy_14,30.0,204,417,315
healthy_14,30.0,205,417,315
healthy_14,30.0,206,417,315
healthy_14,30.0,207,417,315
healthy_14,30.0,208,417,315
healthy_14,30.0,209,417,315
healthy_14,30.0,210,417,315
healthy_14,30.0,211,417,315
healthy_14,30.0,212,416,315
healthy_14,30.0,213,416,315
healthy_14,30.0,214,416,315
healthy_14,30.0,215,417,315
healthy_14,30.0,216,417,315
healthy_14,30.0,217,417,315
healthy_14,30.0,218,417,315
healthy_14,30.0,219,417,315
healthy_14,30.0,220,417,315
healthy_14,30.0,221,417,315
healthy_14,30.0,222,417,315
healthy_14,30.0,223,417,315
healthy_14,30.0,224,417,315
healthy_14,30.0,225,416,315
healthy_14,30.0,226,200,306
healthy_14,30.0,227,205,313
healthy_14,30.0,228,205,313
healthy_14,30.0,229,205,313
healthy_14,30.0,230,200,306
healthy_14,30.0,231,200,306
healthy_14,30.0,232,201,307
healthy_14,30.0,233,201,307
healthy_14,30.0,234,415,314
healthy_14,30.0,235,416,314
healthy_14,30.0,236,416,315
healthy_14,30.0,237,417,315
healthy_14,30.0,238,417,315
healthy_14,30.0,239,416,315
healthy_14,30.0,240,417,315
healthy_14,30.0,241,417,315
healthy_14,30.0,242,417,315
healthy_14,30.0,243,417,315
healthy_14,30.0,244,200,306
healthy_14,30.0,245,201,307
healthy_14,30.0,246,201,308
healthy_14,30.0,247,205,313
healthy_14,30.0,248,416,315
healthy_14,30.0,249,416,315
healthy_14,30.0,250,416,315
healthy_14,30.0,251,416,315
healthy_14,30.0,252,416,315
healthy_14,30.0,253,416,315
healthy_14,30.0,254,416,315
healthy_14,30.0,255,416,315
healthy_14,30.0,256,416,315
healthy_14,30.0,257,417,315
healthy_14,30.0,258,417,315
healthy_14,30.0,259,417,315
healthy_14,30.0,260,416,315
healthy_14,30.0,261,416,315
healthy_14,30.0,262,416,315
healthy_14,30.0,263,200,306
healthy_14,30.0,264,200,306
healthy_14,30.0,265,416,315
healthy_14,30.0,266,416,315
healthy_14,30.0,267,416,315
healthy_14,30.0,268,416,315
healthy_14,30.0,269,416,315
healthy_14,30.0,270,416,315
healthy_14,30.0,271,417,315
healthy_14,30.0,272,417,315
healthy_14,30.0,273,417,315
healthy_14,30.0,274,417,315
healthy_14,30.0,275,417,315
healthy_14,30.0,276,417,315
healthy_14,30.0,277,417,315
healthy_14,30.0,278,417,315
healthy_14,30.0,279,416,315
healthy_14,30.0,280,205,313
healthy_14,30.0,281,205,313
healthy_14,30.0,282,205,313
healthy_14,30.0,283,205,313
healthy_14,30.0,284,205,313
healthy_14,30.0,285,205,313
healthy_14,30.0,286,205,313
healthy_14,30.0,287,205,313
healthy_14,30.0,288,205,313
healthy_14,30.0,289,416,315
