video,fps,frame,tip_x,tip_y
PCD_5,25.0,198,203,120
PCD_5,25.0,199,203,120
PCD_5,25.0,200,203,120
PCD_5,25.0,201,203,120
PCD_5,25.0,202,203,120
PCD_5,25.0,203,206,120
PCD_5,25.0,204,202,120
PCD_5,25.0,205,202,120
PCD_5,25.0,206,203,124
PCD_5,25.0,207,203,124
PCD_5,25.0,208,206,120
PCD_5,25.0,209,205,121
PCD_5,25.0,210,205,121
PCD_5,25.0,211,203,123
PCD_5,25.0,212,203,123
PCD_5,25.0,213,207,122
PCD_5,25.0,214,207,120
PCD_5,25.0,215,207,120
PCD_5,25.0,216,203,120
PCD_5,25.0,217,203,120
PCD_5,25.0,218,200,120
PCD_5,25.0,219,203,121
PCD_5,25.0,220,203,121
PCD_5,25.0,221,202,121
PCD_5,25.0,222,202,121
PCD_5,25.0,223,202,121
PCD_5,25.0,224,205,122
PCD_5,25.0,225,205,122
PCD_5,25.0,226,207,122
PCD_5,25.0,227,207,122
PCD_5,25.0,228,206,122
PCD_5,25.0,229,200,120
PCD_5,25.0,230,200,120
PCD_5,25.0,231,203,122
PCD_5,25.0,232,203,122
PCD_5,25.0,233,205,121
PCD_5,25.0,234,204,121
PCD_5,25.0,235,204,121
PCD_5,25.0,236,200,120
PCD_5,25.0,237,200,120
PCD_5,25.0,238,205,120
PCD_5,25.0,239,206,121
PCD_5,25.0,240,206,121
PCD_5,25.0,241,207,121
PCD_5,25.0,242,207,121
PCD_5,25.0,243,208,121
PCD_5,25.0,244,209,122
PCD_5,25.0,245,209,122
PCD_5,25.0,246,208,122
PCD_5,25.0,247,208,122
PCD_5,25.0,248,204,123
PCD_5,25.0,249,207,122
PCD_5,25.0,250,207,122
PCD_5,25.0,251,205,122
PCD_5,25.0,252,205,122
PCD_5,25.0,253,206,121
PCD_5,25.0,254,207,121
PCD_5,25.0,255,207,121
PCD_5,25.0,256,207,121
PCD_5,25.0,257,207,121
PCD_5,25.0,258,207,124
PCD_5,25.0,259,204,126
PCD_5,25.0,260,204,126
PCD_5,25.0,261,206,126
PCD_5,25.0,262,206,126
PCD_5,25.0,263,201,125
PCD_5,25.0,264,200,123
PCD_5,25.0,265,200,123
PCD_5,25.0,266,207,123
PCD_5,25.0,267,207,123
PCD_5,25.0,268,208,124
PCD_5,25.0,269,204,121
PCD_5,25.0,270,204,121
PCD_5,25.0,271,205,121
PCD_5,25.0,272,205,121
PCD_5,25.0,273,205,121
PCD_5,25.0,274,205,121
PCD_5,25.0,275,205,121
PCD_5,25.0,276,205,123
PCD_5,25.0,277,205,123
PCD_5,25.0,278,205,123
PCD_5,25.0,279,205,123
PCD_5,25.0,280,205,123
PCD_5,25.0,281,205,121
PCD_5,25.0,282,205,121
PCD_5,25.0,283,205,123
PCD_5,25.0,284,205,121
PCD_5,25.0,285,205,121
PCD_5,25.0,286,204,120
PCD_5,25.0,287,204,120
PCD_5,25.0,288,204,120
PCD_5,25.0,289,205,120
PCD_5,25.0,290,205,120
PCD_5,25.0,291,206,123
PCD_5,25.0,292,206,123
PCD_5,25.0,293,207,121
PCD_5,25.0,294,206,120
PCD_5,25.0,295,206,120
PCD_5,25.0,296,206,120
PCD_5,25.0,297,206,120
PCD_5,25.0,298,208,121
PCD_5,25.0,299,206,120
