video,fps,frame,tip_x,tip_y
PCD_10,30.0,138,418,288
PCD_10,30.0,139,418,288
PCD_10,30.0,140,418,289
PCD_10,30.0,141,418,288
PCD_10,30.0,142,418,288
PCD_10,30.0,143,418,290
PCD_10,30.0,144,418,290
PCD_10,30.0,145,418,290
PCD_10,30.0,146,418,290
PCD_10,30.0,147,418,290
PCD_10,30.0,148,418,290
PCD_10,30.0,149,418,290
PCD_10,30.0,150,418,289
PCD_10,30.0,151,418,289
PCD_10,30.0,152,418,290
PCD_10,30.0,153,418,290
PCD_10,30.0,154,418,290
PCD_10,30.0,155,418,290
PCD_10,30.0,156,418,289
PCD_10,30.0,157,417,287
PCD_10,30.0,158,417,287
PCD_10,30.0,159,418,288
PCD_10,30.0,160,417,287
PCD_10,30.0,161,417,287
PCD_10,30.0,162,418,287
PCD_10,30.0,163,417,287
PCD_10,30.0,164,417,287
PCD_10,30.0,165,417,287
PCD_10,30.0,166,417,287
PCD_10,30.0,167,417,287
PCD_10,30.0,168,418,289
PCD_10,30.0,169,418,289
PCD_10,30.0,170,418,288
PCD_10,30.0,171,418,288
PCD_10,30.0,172,417,286
PCD_10,30.0,173,417,286
PCD_10,30.0,174,418,286
PCD_10,30.0,175,418,286
PCD_10,30.0,176,418,288
PCD_10,30.0,177,418,288
PCD_10,30.0,178,418,288
PCD_10,30.0,179,418,286
PCD_10,30.0,180,417,286
PCD_10,30.0,181,417,286
PCD_10,30.0,182,417,286
PCD_10,30.0,183,418,288
PCD_10,30.0,184,418,288
PCD_10,30.0,185,418,286
PCD_10,30.0,186,418,286
PCD_10,30.0,187,418,286
PCD_10,30.0,188,417,286
PCD_10,30.0,189,418,286
PCD_10,30.0,190,417,287
PCD_10,30.0,191,417,287
PCD_10,30.0,192,418,286
PCD_10,30.0,193,418,286
PCD_10,30.0,194,417,287
PCD_10,30.0,195,417,287
PCD_10,30.0,196,417,287
PCD_10,30.0,197,417,286
PCD_10,30.0,198,417,286
PCD_10,30.0,199,417,286
PCD_10,30.0,200,417,287
PCD_10,30.0,201,417,287
PCD_10,30.0,202,417,287
PCD_10,30.0,203,417,287
PCD_10,30.0,204,417,287
PCD_10,30.0,205,417,287
PCD_10,30.0,206,417,286
PCD_10,30.0,207,417,286
PCD_10,30.0,208,417,286
PCD_10,30.0,209,417,286
PCD_10,30.0,210,417,287
PCD_10,30.0,211,418,288
PCD_10,30.0,212,418,289
PCD_10,30.0,213,418,289
PCD_10,30.0,214,418,289
PCD_10,30.0,215,418,289
PCD_10,30.0,216,417,287
PCD_10,30.0,217,417,287
PCD_10,30.0,218,417,287
PCD_10,30.0,219,417,287
PCD_10,30.0,220,417,287
PCD_10,30.0,221,418,289
PCD_10,30.0,222,418,287
PCD_10,30.0,223,418,287
PCD_10,30.0,224,418,287
PCD_10,30.0,225,418,287
PCD_10,30.0,226,417,287
PCD_10,30.0,227,417,287
PCD_10,30.0,228,417,287
PCD_10,30.0,229,417,287
PCD_10,30.0,230,417,287
PCD_10,30.0,231,417,287
PCD_10,30.0,232,417,287
PCD_10,30.0,233,418,287
PCD_10,30.0,234,418,289
PCD_10,30.0,235,418,289
PCD_10,30.0,236,418,289
PCD_10,30.0,237,418,289
PCD_10,30.0,238,418,289
PCD_10,30.0,239,418,289
PCD_10,30.0,240,418,289
PCD_10,30.0,241,417,287
PCD_10,30.0,242,417,287
PCD_10,30.0,243,417,287
PCD_10,30.0,244,417,287
PCD_10,30.0,245,417,287
PCD_10,30.0,246,418,289
PCD_10,30.0,247,418,289
PCD_10,30.0,248,418,289
PCD_10,30.0,249,418,289
PCD_10,30.0,250,419,285
PCD_10,30.0,251,417,287
PCD_10,30.0,252,417,287
PCD_10,30.0,253,418,289
PCD_10,30.0,254,418,289
PCD_10,30.0,255,418,289
PCD_10,30.0,256,418,289
PCD_10,30.0,257,417,287
PCD_10,30.0,258,418,288
PCD_10,30.0,259,418,288
PCD_10,30.0,260,418,289
PCD_10,30.0,261,418,289
PCD_10,30.0,262,418,289
PCD_10,30.0,263,418,289
PCD_10,30.0,264,418,289
PCD_10,30.0,265,418,289
PCD_10,30.0,266,418,289
PCD_10,30.0,267,418,289
PCD_10,30.0,268,418,290
PCD_10,30.0,269,418,290
PCD_10,30.0,270,418,289
PCD_10,30.0,271,418,289
PCD_10,30.0,272,418,289
PCD_10,30.0,273,418,289
PCD_10,30.0,274,418,289
PCD_10,30.0,275,417,286
PCD_10,30.0,276,418,286
PCD_10,30.0,277,418,288
PCD_10,30.0,278,418,288
PCD_10,30.0,279,417,287
PCD_10,30.0,280,417,287
PCD_10,30.0,281,418,288
PCD_10,30.0,282,418,288
PCD_10,30.0,283,418,288
PCD_10,30.0,284,418,288
PCD_10,30.0,285,418,288
PCD_10,30.0,286,418,287
PCD_10,30.0,287,418,287
PCD_10,30.0,288,418,287
PCD_10,30.0,289,418,287
PCD_10,30.0,290,417,286
PCD_10,30.0,291,417,287
PCD_10,30.0,292,417,287
PCD_10,30.0,293,418,287
PCD_10,30.0,294,417,287
PCD_10,30.0,295,418,289
PCD_10,30.0,296,418,289
PCD_10,30.0,297,418,288
PCD_10,30.0,298,417,288
PCD_10,30.0,299,418,289
PCD_10,30.0,300,417,288
PCD_10,30.0,301,417,286
PCD_10,30.0,302,418,289
PCD_10,30.0,303,418,289
PCD_10,30.0,304,417,287
PCD_10,30.0,305,417,287
