video,fps,frame,tip_x,tip_y
PCD_2,25.0,0,212,226
PCD_2,25.0,1,212,226
PCD_2,25.0,2,212,226
PCD_2,25.0,3,212,226
PCD_2,25.0,4,212,226
PCD_2,25.0,5,212,226
PCD_2,25.0,6,212,226
PCD_2,25.0,7,212,226
PCD_2,25.0,8,212,226
PCD_2,25.0,9,212,226
PCD_2,25.0,10,212,226
PCD_2,25.0,11,212,226
PCD_2,25.0,12,212,226
PCD_2,25.0,13,212,226
PCD_2,25.0,14,212,226
PCD_2,25.0,15,212,226
PCD_2,25.0,16,212,226
PCD_2,25.0,17,212,226
PCD_2,25.0,18,212,226
PCD_2,25.0,19,212,226
PCD_2,25.0,20,212,226
PCD_2,25.0,21,212,226
PCD_2,25.0,22,212,226
PCD_2,25.0,23,212,226
PCD_2,25.0,24,212,226
PCD_2,25.0,25,212,226
PCD_2,25.0,26,212,226
PCD_2,25.0,27,212,226
PCD_2,25.0,28,212,226
PCD_2,25.0,29,212,226
PCD_2,25.0,30,212,226
PCD_2,25.0,31,212,226
PCD_2,25.0,32,212,226
PCD_2,25.0,33,212,226
PCD_2,25.0,34,212,226
PCD_2,25.0,35,212,226
PCD_2,25.0,36,212,226
PCD_2,25.0,37,212,226
PCD_2,25.0,38,212,226
PCD_2,25.0,39,212,226
PCD_2,25.0,40,212,226
PCD_2,25.0,41,212,226
PCD_2,25.0,42,212,226
PCD_2,25.0,43,212,226
PCD_2,25.0,44,212,226
PCD_2,25.0,45,212,226
PCD_2,25.0,46,212,226
PCD_2,25.0,47,212,226
PCD_2,25.0,48,212,226
PCD_2,25.0,49,212,226
PCD_2,25.0,50,212,226
PCD_2,25.0,51,212,226
PCD_2,25.0,52,212,226
PCD_2,25.0,53,212,226
PCD_2,25.0,54,212,226
PCD_2,25.0,55,212,226
PCD_2,25.0,56,212,226
PCD_2,25.0,57,212,226
PCD_2,25.0,58,212,226
PCD_2,25.0,59,212,226
PCD_2,25.0,60,212,226
PCD_2,25.0,61,212,226
PCD_2,25.0,62,212,226
PCD_2,25.0,63,212,226
PCD_2,25.0,64,212,226
PCD_2,25.0,65,212,226
PCD_2,25.0,66,212,226
PCD_2,25.0,67,212,226
PCD_2,25.0,68,212,226
PCD_2,25.0,69,212,226
PCD_2,25.0,70,212,226
PCD_2,25.0,71,212,226
PCD_2,25.0,72,212,226
PCD_2,25.0,73,212,226
PCD_2,25.0,74,212,226
PCD_2,25.0,75,212,226
PCD_2,25.0,76,212,226
PCD_2,25.0,77,212,226
PCD_2,25.0,78,212,226
PCD_2,25.0,79,212,226
PCD_2,25.0,80,212,226
PCD_2,25.0,81,212,226
PCD_2,25.0,82,212,226
PCD_2,25.0,83,212,226
PCD_2,25.0,84,212,226
PCD_2,25.0,85,212,226
PCD_2,25.0,86,212,226
PCD_2,25.0,87,212,226
PCD_2,25.0,88,212,226
PCD_2,25.0,89,212,226
PCD_2,25.0,90,212,226
PCD_2,25.0,91,212,226
PCD_2,25.0,92,212,226
PCD_2,25.0,93,212,226
PCD_2,25.0,94,212,226
PCD_2,25.0,95,212,226
PCD_2,25.0,96,212,226
PCD_2,25.0,97,212,226
PCD_2,25.0,98,212,226
PCD_2,25.0,99,212,226
PCD_2,25.0,100,212,226
PCD_2,25.0,101,212,226
PCD_2,25.0,102,212,226
PCD_2,25.0,103,212,226
PCD_2,25.0,104,212,226
PCD_2,25.0,105,212,226
PCD_2,25.0,106,212,226
PCD_2,25.0,107,212,226
PCD_2,25.0,108,212,226
PCD_2,25.0,109,212,226
PCD_2,25.0,110,212,226
PCD_2,25.0,111,212,226
PCD_2,25.0,112,212,226
PCD_2,25.0,113,212,226
PCD_2,25.0,114,212,226
PCD_2,25.0,115,212,226
PCD_2,25.0,116,212,226
PCD_2,25.0,117,212,226
PCD_2,25.0,118,212,226
PCD_2,25.0,119,212,226
PCD_2,25.0,120,212,226
PCD_2,25.0,121,212,226
PCD_2,25.0,122,212,226
PCD_2,25.0,123,212,226
PCD_2,25.0,124,212,226
PCD_2,25.0,125,212,226
PCD_2,25.0,126,212,226
PCD_2,25.0,127,212,226
